Week_Ending,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,Year,state_alpha,unit_desc,Value
2011-08-14,30.464285714285715,37.8,23.677142857142854,0.7457142857142857,42.00142857142857,2011,TX,PCT SILKING,98
2011-08-21,30.71,37.99571428571429,23.72571428571428,0.0428571428571428,34.28142857142857,2011,TX,PCT DENTED,74
2011-08-21,30.71,37.99571428571429,23.72571428571428,0.0428571428571428,34.28142857142857,2011,TX,PCT DOUGH,82
2011-08-28,31.391428571428573,39.48714285714285,23.482857142857146,0.1942857142857143,29.56142857142857,2011,TX,PCT DENTED,78
2011-08-28,31.391428571428573,39.48714285714285,23.482857142857146,0.1942857142857143,29.56142857142857,2011,TX,PCT DOUGH,91
2011-08-28,31.391428571428573,39.48714285714285,23.482857142857146,0.1942857142857143,29.56142857142857,2011,TX,PCT MATURE,65
2011-09-04,29.03142857142857,36.58285714285714,22.154285714285717,1.3285714285714283,31.694285714285712,2011,TX,PCT DENTED,79
2011-09-04,29.03142857142857,36.58285714285714,22.154285714285717,1.3285714285714283,31.694285714285712,2011,TX,PCT DOUGH,92
2011-09-04,29.03142857142857,36.58285714285714,22.154285714285717,1.3285714285714283,31.694285714285712,2011,TX,PCT MATURE,66
2011-09-11,21.47571428571429,29.58857142857143,14.071428571428571,0.0514285714285714,33.47,2011,TX,PCT DENTED,80
2011-09-11,21.47571428571429,29.58857142857143,14.071428571428571,0.0514285714285714,33.47,2011,TX,PCT DOUGH,93
2011-09-11,21.47571428571429,29.58857142857143,14.071428571428571,0.0514285714285714,33.47,2011,TX,PCT MATURE,72
2011-09-18,22.77,30.28857142857143,16.35571428571429,2.527142857142857,50.79142857142857,2011,TX,PCT DENTED,94
2011-09-18,22.77,30.28857142857143,16.35571428571429,2.527142857142857,50.79142857142857,2011,TX,PCT MATURE,81
2011-09-18,22.77,30.28857142857143,16.35571428571429,2.527142857142857,50.79142857142857,2011,TX,PCT HARVESTED,63
2011-09-25,21.76,31.08,13.797142857142855,0.0699999999999999,39.57285714285714,2011,TX,PCT DENTED,97
2011-09-25,21.76,31.08,13.797142857142855,0.0699999999999999,39.57285714285714,2011,TX,PCT MATURE,88
2011-09-25,21.76,31.08,13.797142857142855,0.0699999999999999,39.57285714285714,2011,TX,PCT HARVESTED,69
2011-10-02,22.205714285714286,32.03,13.891428571428571,0.0471428571428571,30.55857142857143,2011,TX,PCT MATURE,95
2011-10-02,22.205714285714286,32.03,13.891428571428571,0.0471428571428571,30.55857142857143,2011,TX,PCT HARVESTED,75
2011-10-09,19.77142857142857,26.56142857142857,13.698571428571428,3.374285714285714,49.06,2011,TX,PCT MATURE,99
2011-10-09,19.77142857142857,26.56142857142857,13.698571428571428,3.374285714285714,49.06,2011,TX,PCT HARVESTED,82
2011-10-16,17.842857142857145,27.625714285714285,10.027142857142858,0.0328571428571428,48.07142857142857,2011,TX,PCT MATURE,100
2011-10-16,17.842857142857145,27.625714285714285,10.027142857142858,0.0328571428571428,48.07142857142857,2011,TX,PCT HARVESTED,87
2011-10-23,14.978571428571428,25.897142857142857,6.971428571428571,0.0,42.43857142857143,2011,TX,PCT MATURE,100
2011-10-23,14.978571428571428,25.897142857142857,6.971428571428571,0.0,42.43857142857143,2011,TX,PCT HARVESTED,95
2011-10-30,11.638571428571428,19.36428571428571,4.782857142857142,3.442857142857143,55.00142857142857,2011,TX,PCT HARVESTED,97
2011-11-06,10.29,19.442857142857143,2.28,0.0,43.83571428571429,2011,TX,PCT HARVESTED,98
2011-11-13,10.377142857142855,18.752857142857145,3.735714285714286,0.1257142857142857,42.28285714285715,2011,TX,PCT HARVESTED,100
2011-11-20,9.59,18.025714285714287,2.93,0.0,45.07714285714286,2011,TX,PCT HARVESTED,100
2012-04-01,20.24571428571429,30.390000000000004,10.952857142857145,0.0,37.58142857142857,2012,TX,PCT PLANTED,48
2012-04-08,15.642857142857142,24.76,7.649999999999999,0.0057142857142857,39.97857142857144,2012,TX,PCT PLANTED,52
2012-04-15,19.15428571428572,27.178571428571427,11.474285714285712,1.487142857142857,47.68,2012,TX,PCT PLANTED,54
2012-04-22,18.327142857142857,27.747142857142855,9.51,0.23,38.54857142857144,2012,TX,PCT EMERGED,53
2012-04-22,18.327142857142857,27.747142857142855,9.51,0.23,38.54857142857144,2012,TX,PCT PLANTED,65
2012-04-29,22.78428571428572,31.755714285714284,14.045714285714284,1.1285714285714286,33.16142857142857,2012,TX,PCT EMERGED,58
2012-04-29,22.78428571428572,31.755714285714284,14.045714285714284,1.1285714285714286,33.16142857142857,2012,TX,PCT PLANTED,70
2012-05-06,24.94142857142857,34.55,15.134285714285712,0.1414285714285714,27.11428571428572,2012,TX,PCT EMERGED,60
2012-05-06,24.94142857142857,34.55,15.134285714285712,0.1414285714285714,27.11428571428572,2012,TX,PCT PLANTED,75
2012-05-13,16.684285714285714,22.91714285714286,11.107142857142858,3.395714285714285,58.33285714285714,2012,TX,PCT EMERGED,80
2012-05-13,16.684285714285714,22.91714285714286,11.107142857142858,3.395714285714285,58.33285714285714,2012,TX,PCT PLANTED,93
2012-05-20,21.23428571428571,29.43285714285714,12.445714285714288,1.3557142857142856,45.89857142857143,2012,TX,PCT EMERGED,82
2012-05-20,21.23428571428571,29.43285714285714,12.445714285714288,1.3557142857142856,45.89857142857143,2012,TX,PCT PLANTED,95
2012-05-27,26.551428571428573,35.46,17.981428571428573,0.5328571428571428,35.83,2012,TX,PCT EMERGED,83
2012-06-03,26.231428571428573,35.54285714285714,16.61,0.3757142857142857,32.14714285714286,2012,TX,PCT EMERGED,90
2012-06-10,23.97,30.59714285714286,17.538571428571426,4.824285714285714,60.19142857142857,2012,TX,PCT SILKING,53
2012-06-17,25.61428571428572,32.65714285714286,18.292857142857144,5.0442857142857145,55.15857142857143,2012,TX,PCT SILKING,60
2012-06-24,28.11285714285714,35.972857142857144,20.25714285714286,0.0914285714285714,43.90857142857143,2012,TX,PCT SILKING,63
2012-07-01,30.69857142857143,39.2,22.012857142857143,0.0042857142857142,31.627142857142854,2012,TX,PCT SILKING,67
2012-07-08,29.04714285714286,35.41428571428572,21.801428571428573,0.5557142857142857,40.92142857142857,2012,TX,PCT SILKING,79
2012-07-15,26.602857142857143,32.82142857142857,20.464285714285715,1.4757142857142858,50.08714285714286,2012,TX,PCT DOUGH,68
2012-07-15,26.602857142857143,32.82142857142857,20.464285714285715,1.4757142857142858,50.08714285714286,2012,TX,PCT SILKING,83
2012-07-22,29.23857142857143,36.65571428571428,21.854285714285712,0.4214285714285714,37.95142857142857,2012,TX,PCT DENTED,65
2012-07-22,29.23857142857143,36.65571428571428,21.854285714285712,0.4214285714285714,37.95142857142857,2012,TX,PCT DOUGH,69
2012-07-22,29.23857142857143,36.65571428571428,21.854285714285712,0.4214285714285714,37.95142857142857,2012,TX,PCT SILKING,88
2012-07-29,29.162857142857145,36.53857142857143,22.325714285714287,1.122857142857143,42.83857142857143,2012,TX,PCT DENTED,66
2012-07-29,29.162857142857145,36.53857142857143,22.325714285714287,1.122857142857143,42.83857142857143,2012,TX,PCT DOUGH,70
2012-07-29,29.162857142857145,36.53857142857143,22.325714285714287,1.122857142857143,42.83857142857143,2012,TX,PCT SILKING,93
2012-08-05,31.802857142857142,39.98142857142857,23.647142857142857,0.0014285714285714,28.414285714285715,2012,TX,PCT DENTED,67
2012-08-05,31.802857142857142,39.98142857142857,23.647142857142857,0.0014285714285714,28.414285714285715,2012,TX,PCT DOUGH,71
2012-08-05,31.802857142857142,39.98142857142857,23.647142857142857,0.0014285714285714,28.414285714285715,2012,TX,PCT MATURE,60
2012-08-05,31.802857142857142,39.98142857142857,23.647142857142857,0.0014285714285714,28.414285714285715,2012,TX,PCT SILKING,95
2012-08-12,29.6,37.48571428571428,22.08428571428572,1.0957142857142856,33.29,2012,TX,PCT DENTED,68
2012-08-12,29.6,37.48571428571428,22.08428571428572,1.0957142857142856,33.29,2012,TX,PCT DOUGH,83
2012-08-12,29.6,37.48571428571428,22.08428571428572,1.0957142857142856,33.29,2012,TX,PCT MATURE,62
2012-08-19,27.094285714285714,33.308571428571426,21.35,1.6628571428571426,46.32714285714286,2012,TX,PCT DENTED,69
2012-08-19,27.094285714285714,33.308571428571426,21.35,1.6628571428571426,46.32714285714286,2012,TX,PCT DOUGH,84
2012-08-19,27.094285714285714,33.308571428571426,21.35,1.6628571428571426,46.32714285714286,2012,TX,PCT MATURE,63
2012-08-19,27.094285714285714,33.308571428571426,21.35,1.6628571428571426,46.32714285714286,2012,TX,PCT HARVESTED,51
2012-08-26,25.425714285714285,32.50142857142857,19.014285714285712,2.777142857142857,56.92142857142857,2012,TX,PCT DENTED,81
2012-08-26,25.425714285714285,32.50142857142857,19.014285714285712,2.777142857142857,56.92142857142857,2012,TX,PCT DOUGH,92
2012-08-26,25.425714285714285,32.50142857142857,19.014285714285712,2.777142857142857,56.92142857142857,2012,TX,PCT MATURE,64
2012-08-26,25.425714285714285,32.50142857142857,19.014285714285712,2.777142857142857,56.92142857142857,2012,TX,PCT HARVESTED,56
2012-09-02,25.78142857142857,34.31285714285714,17.98,0.0,39.39,2012,TX,PCT DENTED,88
2012-09-02,25.78142857142857,34.31285714285714,17.98,0.0,39.39,2012,TX,PCT MATURE,73
2012-09-02,25.78142857142857,34.31285714285714,17.98,0.0,39.39,2012,TX,PCT HARVESTED,61
2012-09-09,26.435714285714287,34.60285714285714,19.06571428571429,1.8114285714285716,42.72428571428571,2012,TX,PCT DENTED,89
2012-09-09,26.435714285714287,34.60285714285714,19.06571428571429,1.8114285714285716,42.72428571428571,2012,TX,PCT MATURE,74
2012-09-09,26.435714285714287,34.60285714285714,19.06571428571429,1.8114285714285716,42.72428571428571,2012,TX,PCT HARVESTED,62
2012-09-16,19.822857142857146,27.457142857142856,13.038571428571428,2.85,51.11142857142857,2012,TX,PCT DENTED,96
2012-09-16,19.822857142857146,27.457142857142856,13.038571428571428,2.85,51.11142857142857,2012,TX,PCT MATURE,86
2012-09-16,19.822857142857146,27.457142857142856,13.038571428571428,2.85,51.11142857142857,2012,TX,PCT HARVESTED,68
2012-09-23,22.35,32.387142857142855,13.384285714285712,0.4985714285714286,38.42714285714286,2012,TX,PCT MATURE,88
2012-09-23,22.35,32.387142857142855,13.384285714285712,0.4985714285714286,38.42714285714286,2012,TX,PCT HARVESTED,69
2012-09-30,20.56571428571429,26.627142857142854,15.462857142857144,5.6971428571428575,67.13714285714285,2012,TX,PCT MATURE,94
2012-09-30,20.56571428571429,26.627142857142854,15.462857142857144,5.6971428571428575,67.13714285714285,2012,TX,PCT HARVESTED,75
2012-10-07,13.757142857142856,21.56571428571429,7.461428571428571,0.03,57.41142857142857,2012,TX,PCT MATURE,96
2012-10-07,13.757142857142856,21.56571428571429,7.461428571428571,0.03,57.41142857142857,2012,TX,PCT HARVESTED,82
2012-10-14,17.25,25.627142857142854,9.974285714285712,0.9585714285714284,58.47571428571429,2012,TX,PCT HARVESTED,88
2012-10-21,17.542857142857144,27.19142857142857,9.474285714285717,0.0,36.425714285714285,2012,TX,PCT HARVESTED,95
2012-10-28,13.005714285714284,21.095714285714283,6.222857142857143,0.0185714285714285,47.48,2012,TX,PCT HARVESTED,96
2012-11-04,14.485714285714286,24.595714285714287,6.742857142857143,0.0,44.43285714285714,2012,TX,PCT HARVESTED,99
2013-04-14,14.87857142857143,24.10142857142857,4.901428571428572,0.02,35.037142857142854,2013,TX,PCT PLANTED,56
2013-04-21,15.422857142857143,25.012857142857143,5.832857142857143,0.0014285714285714,28.142857142857142,2013,TX,PCT PLANTED,59
2013-04-28,15.165714285714284,24.78857142857143,5.857142857142857,0.0,36.92142857142857,2013,TX,PCT EMERGED,60
2013-04-28,15.165714285714284,24.78857142857143,5.857142857142857,0.0,36.92142857142857,2013,TX,PCT PLANTED,69
2013-05-05,15.604285714285714,24.472857142857144,5.692857142857143,0.0699999999999999,32.067142857142855,2013,TX,PCT EMERGED,61
2013-05-05,15.604285714285714,24.472857142857144,5.692857142857143,0.0699999999999999,32.067142857142855,2013,TX,PCT PLANTED,70
2013-05-12,18.08142857142857,25.76,9.812857142857142,1.0585714285714285,46.60142857142857,2013,TX,PCT EMERGED,67
2013-05-12,18.08142857142857,25.76,9.812857142857142,1.0585714285714285,46.60142857142857,2013,TX,PCT PLANTED,78
2013-05-19,24.665714285714284,34.18857142857143,15.124285714285715,0.08,31.6,2013,TX,PCT EMERGED,68
2013-05-19,24.665714285714284,34.18857142857143,15.124285714285715,0.08,31.6,2013,TX,PCT PLANTED,84
2013-05-26,23.687142857142856,32.09,16.015714285714285,0.7042857142857143,46.59285714285714,2013,TX,PCT EMERGED,79
2013-05-26,23.687142857142856,32.09,16.015714285714285,0.7042857142857143,46.59285714285714,2013,TX,PCT PLANTED,95
2013-06-02,25.64428571428571,34.01714285714286,17.357142857142858,0.1742857142857143,33.222857142857144,2013,TX,PCT EMERGED,91
2013-06-02,25.64428571428571,34.01714285714286,17.357142857142858,0.1742857142857143,33.222857142857144,2013,TX,PCT PLANTED,97
2013-06-09,24.607142857142858,32.62285714285714,17.15,4.0442857142857145,50.15428571428571,2013,TX,PCT EMERGED,96
2013-06-09,24.607142857142858,32.62285714285714,17.15,4.0442857142857145,50.15428571428571,2013,TX,PCT PLANTED,98
2013-06-16,26.852857142857143,33.98857142857143,19.487142857142857,0.8071428571428572,51.53714285714285,2013,TX,PCT EMERGED,98
2013-06-23,26.98428571428571,34.184285714285714,20.40142857142857,4.6085714285714285,54.11714285714286,2013,TX,PCT EMERGED,100
2013-06-30,29.882857142857144,38.05285714285714,22.004285714285714,1.5285714285714285,39.27857142857143,2013,TX,PCT SILKING,66
2013-07-07,25.15285714285714,32.18714285714286,18.01142857142857,0.4314285714285714,37.90428571428571,2013,TX,PCT SILKING,67
2013-07-14,29.555714285714284,36.98857142857143,21.78142857142857,1.3942857142857144,37.68571428571429,2013,TX,PCT SILKING,72
2013-07-21,22.415714285714284,27.371428571428574,17.827142857142857,10.38714285714286,71.83,2013,TX,PCT SILKING,84
2013-07-28,26.15714285714285,32.13285714285714,20.068571428571428,0.6328571428571428,56.99571428571429,2013,TX,PCT DOUGH,65
2013-07-28,26.15714285714285,32.13285714285714,20.068571428571428,0.6328571428571428,56.99571428571429,2013,TX,PCT SILKING,89
2013-08-04,28.295714285714286,34.89857142857143,21.68142857142857,0.8642857142857142,50.65285714285714,2013,TX,PCT DOUGH,70
2013-08-04,28.295714285714286,34.89857142857143,21.68142857142857,0.8642857142857142,50.65285714285714,2013,TX,PCT SILKING,94
2013-08-11,28.095714285714283,35.73714285714286,20.99285714285714,1.5471428571428572,46.01857142857143,2013,TX,PCT DENTED,61
2013-08-11,28.095714285714283,35.73714285714286,20.99285714285714,1.5471428571428572,46.01857142857143,2013,TX,PCT DOUGH,75
2013-08-11,28.095714285714283,35.73714285714286,20.99285714285714,1.5471428571428572,46.01857142857143,2013,TX,PCT SILKING,95
2013-08-18,25.20142857142857,31.754285714285714,19.215714285714284,4.894285714285714,61.59857142857143,2013,TX,PCT DENTED,62
2013-08-18,25.20142857142857,31.754285714285714,19.215714285714284,4.894285714285714,61.59857142857143,2013,TX,PCT DOUGH,78
2013-08-18,25.20142857142857,31.754285714285714,19.215714285714284,4.894285714285714,61.59857142857143,2013,TX,PCT SILKING,98
2013-08-25,26.87857142857143,34.41571428571429,19.87142857142857,0.0657142857142857,46.462857142857146,2013,TX,PCT DENTED,71
2013-08-25,26.87857142857143,34.41571428571429,19.87142857142857,0.0657142857142857,46.462857142857146,2013,TX,PCT DOUGH,89
2013-09-01,27.555714285714288,34.972857142857144,20.57428571428571,0.0442857142857142,44.14142857142857,2013,TX,PCT DENTED,79
2013-09-01,27.555714285714288,34.972857142857144,20.57428571428571,0.0442857142857142,44.14142857142857,2013,TX,PCT DOUGH,91
2013-09-01,27.555714285714288,34.972857142857144,20.57428571428571,0.0442857142857142,44.14142857142857,2013,TX,PCT MATURE,62
2013-09-08,27.388571428571428,35.25,19.87857142857143,0.02,39.35428571428572,2013,TX,PCT DENTED,80
2013-09-08,27.388571428571428,35.25,19.87857142857143,0.02,39.35428571428572,2013,TX,PCT DOUGH,93
2013-09-08,27.388571428571428,35.25,19.87857142857143,0.02,39.35428571428572,2013,TX,PCT MATURE,63
2013-09-15,24.83285714285714,30.145714285714288,19.617142857142856,1.082857142857143,56.37571428571429,2013,TX,PCT DENTED,90
2013-09-15,24.83285714285714,30.145714285714288,19.617142857142856,1.082857142857143,56.37571428571429,2013,TX,PCT DOUGH,95
2013-09-15,24.83285714285714,30.145714285714288,19.617142857142856,1.082857142857143,56.37571428571429,2013,TX,PCT MATURE,77
2013-09-15,24.83285714285714,30.145714285714288,19.617142857142856,1.082857142857143,56.37571428571429,2013,TX,PCT HARVESTED,61
2013-09-22,21.792857142857144,28.214285714285715,16.094285714285714,1.7742857142857142,60.62428571428571,2013,TX,PCT DENTED,93
2013-09-22,21.792857142857144,28.214285714285715,16.094285714285714,1.7742857142857142,60.62428571428571,2013,TX,PCT MATURE,80
2013-09-22,21.792857142857144,28.214285714285715,16.094285714285714,1.7742857142857142,60.62428571428571,2013,TX,PCT HARVESTED,62
2013-09-29,21.262857142857143,29.972857142857144,13.715714285714284,1.602857142857143,43.49571428571429,2013,TX,PCT DENTED,98
2013-09-29,21.262857142857143,29.972857142857144,13.715714285714284,1.602857142857143,43.49571428571429,2013,TX,PCT MATURE,87
2013-09-29,21.262857142857143,29.972857142857144,13.715714285714284,1.602857142857143,43.49571428571429,2013,TX,PCT HARVESTED,64
2013-10-20,12.23857142857143,20.52285714285714,5.784285714285715,1.0657142857142856,56.97571428571428,2013,TX,PCT MATURE,89
2013-10-20,12.23857142857143,20.52285714285714,5.784285714285715,1.0657142857142856,56.97571428571428,2013,TX,PCT HARVESTED,77
2013-10-27,12.697142857142856,21.537142857142857,5.882857142857143,0.0085714285714285,52.25285714285714,2013,TX,PCT MATURE,100
2013-10-27,12.697142857142856,21.537142857142857,5.882857142857143,0.0085714285714285,52.25285714285714,2013,TX,PCT HARVESTED,92
2013-11-03,14.474285714285712,22.28,8.834285714285715,0.19,52.67285714285714,2013,TX,PCT HARVESTED,97
2013-11-10,10.745714285714286,19.525714285714287,3.902857142857143,0.1114285714285714,58.71,2013,TX,PCT HARVESTED,98
2014-04-06,14.292857142857144,23.077142857142857,5.582857142857143,0.4071428571428571,32.29714285714286,2014,TX,PCT EMERGED,28
2014-04-06,14.292857142857144,23.077142857142857,5.582857142857143,0.4071428571428571,32.29714285714286,2014,TX,PCT PLANTED,54
2014-04-13,17.525714285714287,27.26142857142857,7.201428571428571,0.0014285714285714,30.36142857142857,2014,TX,PCT EMERGED,35
2014-04-13,17.525714285714287,27.26142857142857,7.201428571428571,0.0014285714285714,30.36142857142857,2014,TX,PCT PLANTED,57
2014-04-20,12.718571428571428,20.602857142857143,4.987142857142857,0.5599999999999999,45.74,2014,TX,PCT EMERGED,50
2014-04-20,12.718571428571428,20.602857142857143,4.987142857142857,0.5599999999999999,45.74,2014,TX,PCT PLANTED,60
2014-04-27,20.455714285714286,29.142857142857142,11.95142857142857,0.0028571428571428,31.857142857142858,2014,TX,PCT EMERGED,55
2014-04-27,20.455714285714286,29.142857142857142,11.95142857142857,0.0028571428571428,31.857142857142858,2014,TX,PCT PLANTED,64
2014-05-04,16.482857142857142,25.217142857142854,7.352857142857142,0.0,23.825714285714287,2014,TX,PCT EMERGED,58
2014-05-04,16.482857142857142,25.217142857142854,7.352857142857142,0.0,23.825714285714287,2014,TX,PCT PLANTED,73
2014-05-11,23.972857142857144,33.04142857142857,14.161428571428573,0.0928571428571428,16.318571428571428,2014,TX,PCT EMERGED,65
2014-05-11,23.972857142857144,33.04142857142857,14.161428571428573,0.0928571428571428,16.318571428571428,2014,TX,PCT PLANTED,80
2014-05-11,23.972857142857144,33.04142857142857,14.161428571428573,0.0928571428571428,16.318571428571428,2014,TX,PCT SILKING,5
2014-05-18,17.49857142857143,26.29142857142857,8.08,0.0,30.404285714285717,2014,TX,PCT EMERGED,79
2014-05-18,17.49857142857143,26.29142857142857,8.08,0.0,30.404285714285717,2014,TX,PCT PLANTED,93
2014-05-18,17.49857142857143,26.29142857142857,8.08,0.0,30.404285714285717,2014,TX,PCT SILKING,10
2014-05-25,22.99857142857143,29.132857142857144,17.009999999999998,12.64,58.78714285714285,2014,TX,PCT EMERGED,88
2014-05-25,22.99857142857143,29.132857142857144,17.009999999999998,12.64,58.78714285714285,2014,TX,PCT PLANTED,97
2014-05-25,22.99857142857143,29.132857142857144,17.009999999999998,12.64,58.78714285714285,2014,TX,PCT SILKING,18
2014-06-01,22.037142857142857,28.65142857142857,14.8,2.8042857142857143,63.75142857142857,2014,TX,PCT EMERGED,100
2014-06-01,22.037142857142857,28.65142857142857,14.8,2.8042857142857143,63.75142857142857,2014,TX,PCT PLANTED,100
2014-06-01,22.037142857142857,28.65142857142857,14.8,2.8042857142857143,63.75142857142857,2014,TX,PCT SILKING,31
2014-06-08,26.202857142857145,33.005714285714284,19.57857142857143,6.178571428571429,56.34571428571429,2014,TX,PCT EMERGED,100
2014-06-08,26.202857142857145,33.005714285714284,19.57857142857143,6.178571428571429,56.34571428571429,2014,TX,PCT SILKING,39
2014-06-15,22.672857142857143,30.391428571428573,14.785714285714286,3.3842857142857143,55.81714285714286,2014,TX,PCT DENTED,3
2014-06-15,22.672857142857143,30.391428571428573,14.785714285714286,3.3842857142857143,55.81714285714286,2014,TX,PCT DOUGH,15
2014-06-15,22.672857142857143,30.391428571428573,14.785714285714286,3.3842857142857143,55.81714285714286,2014,TX,PCT EMERGED,100
2014-06-15,22.672857142857143,30.391428571428573,14.785714285714286,3.3842857142857143,55.81714285714286,2014,TX,PCT SILKING,45
2014-06-22,25.674285714285716,32.2,19.65428571428572,2.5885714285714285,58.08857142857143,2014,TX,PCT DENTED,8
2014-06-22,25.674285714285716,32.2,19.65428571428572,2.5885714285714285,58.08857142857143,2014,TX,PCT DOUGH,29
2014-06-22,25.674285714285716,32.2,19.65428571428572,2.5885714285714285,58.08857142857143,2014,TX,PCT SILKING,50
2014-06-29,26.414285714285715,34.01857142857143,19.5,2.1671428571428573,57.78142857142858,2014,TX,PCT DENTED,21
2014-06-29,26.414285714285715,34.01857142857143,19.5,2.1671428571428573,57.78142857142858,2014,TX,PCT DOUGH,40
2014-06-29,26.414285714285715,34.01857142857143,19.5,2.1671428571428573,57.78142857142858,2014,TX,PCT MATURE,2
2014-06-29,26.414285714285715,34.01857142857143,19.5,2.1671428571428573,57.78142857142858,2014,TX,PCT SILKING,57
2014-07-06,24.77857142857143,30.06428571428572,19.654285714285717,4.238571428571428,60.74714285714286,2014,TX,PCT DENTED,33
2014-07-06,24.77857142857143,30.06428571428572,19.654285714285717,4.238571428571428,60.74714285714286,2014,TX,PCT DOUGH,52
2014-07-06,24.77857142857143,30.06428571428572,19.654285714285717,4.238571428571428,60.74714285714286,2014,TX,PCT MATURE,8
2014-07-06,24.77857142857143,30.06428571428572,19.654285714285717,4.238571428571428,60.74714285714286,2014,TX,PCT SILKING,80
2014-07-13,27.208571428571428,34.17142857142857,19.86285714285714,0.0699999999999999,45.07285714285714,2014,TX,PCT DENTED,41
2014-07-13,27.208571428571428,34.17142857142857,19.86285714285714,0.0699999999999999,45.07285714285714,2014,TX,PCT DOUGH,60
2014-07-13,27.208571428571428,34.17142857142857,19.86285714285714,0.0699999999999999,45.07285714285714,2014,TX,PCT MATURE,15
2014-07-13,27.208571428571428,34.17142857142857,19.86285714285714,0.0699999999999999,45.07285714285714,2014,TX,PCT SILKING,81
2014-07-20,24.085714285714285,29.867142857142856,18.44142857142857,5.524285714285715,66.16285714285713,2014,TX,PCT DENTED,48
2014-07-20,24.085714285714285,29.867142857142856,18.44142857142857,5.524285714285715,66.16285714285713,2014,TX,PCT DOUGH,61
2014-07-20,24.085714285714285,29.867142857142856,18.44142857142857,5.524285714285715,66.16285714285713,2014,TX,PCT MATURE,29
2014-07-20,24.085714285714285,29.867142857142856,18.44142857142857,5.524285714285715,66.16285714285713,2014,TX,PCT SILKING,91
2014-07-27,28.897142857142857,36.43714285714286,21.70285714285714,0.0971428571428571,45.68571428571429,2014,TX,PCT DENTED,72
2014-07-27,28.897142857142857,36.43714285714286,21.70285714285714,0.0971428571428571,45.68571428571429,2014,TX,PCT DOUGH,80
2014-07-27,28.897142857142857,36.43714285714286,21.70285714285714,0.0971428571428571,45.68571428571429,2014,TX,PCT MATURE,38
2014-07-27,28.897142857142857,36.43714285714286,21.70285714285714,0.0971428571428571,45.68571428571429,2014,TX,PCT SILKING,97
2014-08-03,24.502857142857145,31.342857142857145,18.187142857142856,0.6957142857142857,50.48285714285714,2014,TX,PCT DENTED,75
2014-08-03,24.502857142857145,31.342857142857145,18.187142857142856,0.6957142857142857,50.48285714285714,2014,TX,PCT DOUGH,87
2014-08-03,24.502857142857145,31.342857142857145,18.187142857142856,0.6957142857142857,50.48285714285714,2014,TX,PCT MATURE,45
2014-08-03,24.502857142857145,31.342857142857145,18.187142857142856,0.6957142857142857,50.48285714285714,2014,TX,PCT SILKING,99
2014-08-10,27.78,35.22857142857143,20.571428571428573,2.144285714285714,45.75857142857143,2014,TX,PCT DENTED,76
2014-08-10,27.78,35.22857142857143,20.571428571428573,2.144285714285714,45.75857142857143,2014,TX,PCT DOUGH,88
2014-08-10,27.78,35.22857142857143,20.571428571428573,2.144285714285714,45.75857142857143,2014,TX,PCT MATURE,50
2014-08-10,27.78,35.22857142857143,20.571428571428573,2.144285714285714,45.75857142857143,2014,TX,PCT SILKING,100
2014-08-10,27.78,35.22857142857143,20.571428571428573,2.144285714285714,45.75857142857143,2014,TX,PCT HARVESTED,17
2014-08-17,26.987142857142857,34.62428571428571,19.677142857142854,1.13,46.69857142857143,2014,TX,PCT DENTED,77
2014-08-17,26.987142857142857,34.62428571428571,19.677142857142854,1.13,46.69857142857143,2014,TX,PCT DOUGH,89
2014-08-17,26.987142857142857,34.62428571428571,19.677142857142854,1.13,46.69857142857143,2014,TX,PCT MATURE,60
2014-08-17,26.987142857142857,34.62428571428571,19.677142857142854,1.13,46.69857142857143,2014,TX,PCT HARVESTED,32
2014-08-24,28.01571428571429,35.458571428571425,21.504285714285714,0.6385714285714287,47.10142857142858,2014,TX,PCT DENTED,78
2014-08-24,28.01571428571429,35.458571428571425,21.504285714285714,0.6385714285714287,47.10142857142858,2014,TX,PCT DOUGH,90
2014-08-24,28.01571428571429,35.458571428571425,21.504285714285714,0.6385714285714287,47.10142857142858,2014,TX,PCT MATURE,70
2014-08-24,28.01571428571429,35.458571428571425,21.504285714285714,0.6385714285714287,47.10142857142858,2014,TX,PCT HARVESTED,46
2014-08-31,27.26142857142857,34.90857142857143,20.51,1.4928571428571429,50.54142857142857,2014,TX,PCT DENTED,86
2014-08-31,27.26142857142857,34.90857142857143,20.51,1.4928571428571429,50.54142857142857,2014,TX,PCT DOUGH,96
2014-08-31,27.26142857142857,34.90857142857143,20.51,1.4928571428571429,50.54142857142857,2014,TX,PCT MATURE,71
2014-08-31,27.26142857142857,34.90857142857143,20.51,1.4928571428571429,50.54142857142857,2014,TX,PCT HARVESTED,55
2014-09-07,25.045714285714286,31.442857142857143,19.124285714285715,4.534285714285714,57.77571428571429,2014,TX,PCT DENTED,90
2014-09-07,25.045714285714286,31.442857142857143,19.124285714285715,4.534285714285714,57.77571428571429,2014,TX,PCT DOUGH,97
2014-09-07,25.045714285714286,31.442857142857143,19.124285714285715,4.534285714285714,57.77571428571429,2014,TX,PCT MATURE,72
2014-09-07,25.045714285714286,31.442857142857143,19.124285714285715,4.534285714285714,57.77571428571429,2014,TX,PCT HARVESTED,57
